"pnro","nimi","kunta","maakunta","hinta2016keski","hinta2016min","hinta2016max","trendi2016keski","trendi2016min","trendi2016max"
"81460","Käenkoski","Ilomantsi","Pohjois-Karjala",700,620,770,-5,-6.4,-3.8
"81650","Hattuvaara","Lieksa","Pohjois-Karjala",700,620,780,-5,-6.4,-3.7
"81720","Mähkö-Timitra","Lieksa","Pohjois-Karjala",650,620,680,-4.1,-5.6,-2.6
"82670","Kaurila","Tohmajärvi","Pohjois-Karjala",700,620,770,-4.6,-6.1,-3.2
"82685","Littilä","Tohmajärvi","Pohjois-Karjala",700,620,770,-4.6,-6.1,-3.2
"82865","Kokinvaara-Mannervaara","Joensuu","Pohjois-Karjala",680,620,740,-4.5,-5.8,-3.2
"82840","Pirttiaho","Joensuu","Pohjois-Karjala",670,610,740,-4.5,-5.9,-3.2
"82870","Luutalahti","Joensuu","Pohjois-Karjala",670,610,740,-4.5,-5.9,-3.2
"82880","Mannervaara","Joensuu","Pohjois-Karjala",670,610,740,-4.5,-5.9,-3.2
"82915","Sonkaja","Ilomantsi","Pohjois-Karjala",690,610,760,-4,-5.4,-2.6
"58350","Villala","Kitee","Pohjois-Karjala",670,600,750,-5.2,-7.1,-3.3
"75770","Puukari","Valtimo","Pohjois-Karjala",700,600,780,-1.9,-3.6,-0.2
"75790","Rumo","Valtimo","Pohjois-Karjala",690,600,780,-2,-3.6,-0.3
"75930","Petäiskylä","Nurmes","Pohjois-Karjala",680,600,760,-2.2,-3.8,-0.6
"81470","Naarva","Ilomantsi","Pohjois-Karjala",670,600,750,-5.3,-6.7,-3.9
"82120","Keskijärvi","Joensuu","Pohjois-Karjala",680,600,750,-4.4,-5.9,-2.8
"82140","Kiihtelysvaara Keskus","Joensuu","Pohjois-Karjala",640,600,690,-4.5,-6.2,-2.7
"82180","Huhtilampi","Joensuu","Pohjois-Karjala",680,600,760,-4.4,-5.8,-2.8
"82460","Hummovaara","Kitee","Pohjois-Karjala",680,600,750,-4.3,-5.8,-2.9
"82770","Kaustajärvi","Tohmajärvi","Pohjois-Karjala",660,600,730,-4.6,-5.9,-3.3
"82170","Uskali","Joensuu","Pohjois-Karjala",670,590,740,-4.4,-5.9,-2.9
"82160","Oskola","Joensuu","Pohjois-Karjala",650,570,720,-4.6,-6.1,-3
"82490","Heinoniemi","Kitee","Pohjois-Karjala",640,560,710,-4.5,-6.1,-3
"82980","Möhkö","Ilomantsi","Pohjois-Karjala",630,550,710,-4.4,-5.9,-2.9
"82960","Lehtovaara-Kuikkalampi","Ilomantsi","Pohjois-Karjala",620,540,700,-4.4,-6,-2.9
"82967","Hattu","Ilomantsi","Pohjois-Karjala",600,520,680,-4.6,-6.1,-3
"81280","Uimaharju","Joensuu","Pohjois-Karjala",560,500,620,-5.2,-7.1,-3.4
"82430","Puhos-Leinovaara","Kitee","Pohjois-Karjala",570,500,640,-4.9,-6.6,-3.2
"90400","Äimärautio","Oulu","Pohjois-Pohjanmaa",2850,2700,2980,3.1,1.9,4.4
"90100","Oulu Keskus","Oulu","Pohjois-Pohjanmaa",2640,2560,2730,4.9,4,5.8
"90230","Värttö-Maikkula","Oulu","Pohjois-Pohjanmaa",2350,2280,2420,2.9,1.9,3.8
"90120","Heinäpää","Oulu","Pohjois-Pohjanmaa",2330,2260,2390,4.4,3.6,5.3
"90140","Karjasilta","Oulu","Pohjois-Pohjanmaa",2150,2080,2240,5.1,4.1,6.1
"90420","Metsokangas","Oulu","Pohjois-Pohjanmaa",2000,1940,2060,2.5,1.4,3.3
"90130","Raksila","Oulu","Pohjois-Pohjanmaa",2090,1930,2230,3.3,2.6,4.1
"90530","Välivainio","Oulu","Pohjois-Pohjanmaa",1990,1920,2060,5.6,4.6,6.5
"90410","Kaakkuri","Oulu","Pohjois-Pohjanmaa",1890,1760,2020,2,1.3,2.8
"90500","Tuira","Oulu","Pohjois-Pohjanmaa",1810,1760,1860,2.4,1.6,3.3
"90540","Kuivasjärvi","Oulu","Pohjois-Pohjanmaa",1810,1760,1870,1.9,1,2.7
"90310","Madekoski","Oulu","Pohjois-Pohjanmaa",1810,1710,1890,0.2,-1.3,1.6
"90630","Korvensuora","Oulu","Pohjois-Pohjanmaa",1720,1670,1770,0.4,-0.5,1.3
"90240","Iinatti","Oulu","Pohjois-Pohjanmaa",1710,1650,1770,0.8,-0.1,1.7
"90650","Haapalehto","Oulu","Pohjois-Pohjanmaa",1690,1630,1750,0.8,-0.1,1.8
"90440","Kempele Keskus","Kempele","Pohjois-Pohjanmaa",1660,1600,1710,2.3,1.3,3.2
"90450","Honkanen","Kempele","Pohjois-Pohjanmaa",1650,1590,1700,0.6,-0.3,1.5
"90220","Kontinkangas","Oulu","Pohjois-Pohjanmaa",1720,1570,1850,1.4,0.7,2.2
"90460","Oulunsalo Keskus","Oulu","Pohjois-Pohjanmaa",1600,1530,1670,0.9,-0.2,2
"90150","Höyhtyä","Oulu","Pohjois-Pohjanmaa",1560,1510,1600,0.8,-0.1,1.7
"90520","Taskila-Toppila","Oulu","Pohjois-Pohjanmaa",1550,1500,1610,0.3,-0.6,1.3
"90470","Varjakka","Oulu","Pohjois-Pohjanmaa",1600,1490,1710,0.6,-0.2,1.5
"91910","Tupos","Liminka","Pohjois-Pohjanmaa",1580,1460,1700,-0.3,-2,1.1
"90570","Kaijonharju-Linnanmaa","Oulu","Pohjois-Pohjanmaa",1490,1450,1530,1,0.1,1.8
"93825","Rukatunturi","Kuusamo","Pohjois-Pohjanmaa",1670,1450,1900,-1.5,-3.6,0.5
"90510","Hietasaari","Oulu","Pohjois-Pohjanmaa",1520,1440,1600,1,0.3,1.6
"90830","Haukipudas Keskus","Oulu","Pohjois-Pohjanmaa",1520,1440,1590,0.1,-1.2,1.3
"90800","Pateniemi","Oulu","Pohjois-Pohjanmaa",1490,1430,1550,-0.7,-1.8,0.3
"93600","Kuusamo Keskus","Kuusamo","Pohjois-Pohjanmaa",1440,1380,1500,-1.9,-3.3,-0.6
"90550","Pyykkösjärvi-Puolivälikangas","Oulu","Pohjois-Pohjanmaa",1400,1360,1450,1.4,0.6,2.2
"84100","Ylivieska Keskus","Ylivieska","Pohjois-Pohjanmaa",1390,1340,1440,-3.2,-4.5,-1.8
"90250","Kaukovainio","Oulu","Pohjois-Pohjanmaa",1370,1330,1410,1.3,0.4,2.2
"90560","Koskela-Oulu","Oulu","Pohjois-Pohjanmaa",1360,1310,1410,0.6,-0.4,1.5
"90580","Rajakylä","Oulu","Pohjois-Pohjanmaa",1360,1300,1410,0.3,-0.6,1.1
"85100","Kalajoki Keskus","Kalajoki","Pohjois-Pohjanmaa",1360,1290,1430,-1.2,-2.8,0.3
"90620","Rusko-Heikinharju","Oulu","Pohjois-Pohjanmaa",1420,1290,1550,-0.7,-1.7,0.2
"90900","Kiiminki Keskus","Oulu","Pohjois-Pohjanmaa",1370,1290,1460,0.1,-1.3,1.6
"90810","Kiviniemi","Oulu","Pohjois-Pohjanmaa",1320,1250,1390,-0.3,-1.6,1
"90940","Jääli","Oulu","Pohjois-Pohjanmaa",1320,1250,1390,-0.7,-2,0.7
"92100","Raahe Keskus","Raahe","Pohjois-Pohjanmaa",1310,1250,1360,-1.1,-2.3,0
"90480","Hailuoto","Hailuoto","Pohjois-Pohjanmaa",1390,1240,1530,-0.7,-1.7,0.4
"86600","Haapavesi Keskus","Haapavesi","Pohjois-Pohjanmaa",1290,1220,1350,1.5,0,2.9
"90910","Kontio","Oulu","Pohjois-Pohjanmaa",1340,1220,1460,-0.5,-1.6,0.6
"90820","Kello","Oulu","Pohjois-Pohjanmaa",1310,1210,1410,-1,-2,0
"90840","Haukipudas Asemanseutu","Oulu","Pohjois-Pohjanmaa",1370,1210,1520,-1.3,-2.7,0.2
"91900","Liminka Keskus","Liminka","Pohjois-Pohjanmaa",1260,1200,1320,-1.8,-3.3,-0.4
"92140","Pattijoki Keskus","Raahe","Pohjois-Pohjanmaa",1260,1190,1330,-2.4,-3.6,-1.2
"90670","Hiukkavaara","Oulu","Pohjois-Pohjanmaa",1310,1180,1440,-1.4,-2.4,-0.3
"85500","Nivala Keskus","Nivala","Pohjois-Pohjanmaa",1240,1170,1290,-2,-3.7,-0.6
"90860","Halosenniemi","Oulu","Pohjois-Pohjanmaa",1240,1140,1330,-1.6,-2.6,-0.5
"86300","Oulainen Keskus","Oulainen","Pohjois-Pohjanmaa",1180,1130,1220,1.6,0.3,2.9
"90660","Sanginsuu","Oulu","Pohjois-Pohjanmaa",1250,1110,1380,-1.8,-2.9,-0.7
"92130","Isoholmi-Antinkangas","Raahe","Pohjois-Pohjanmaa",1120,1070,1160,-2.1,-3.4,-0.9
"91500","Muhos Keskus","Muhos","Pohjois-Pohjanmaa",1120,1060,1160,-2.4,-3.9,-1
"84770","Isokoski","Ylivieska","Pohjois-Pohjanmaa",1230,1050,1380,-3.8,-5.4,-2.2
"91410","Jokirinne","Muhos","Pohjois-Pohjanmaa",1140,1050,1220,-2.2,-3.4,-1
"91930","Ala-Temmes","Liminka","Pohjois-Pohjanmaa",1150,1050,1240,-2.2,-3.6,-0.9
"93820","Aikkila-Rukatunturi","Kuusamo","Pohjois-Pohjanmaa",1200,1050,1360,-2.7,-4.4,-1.1
"91100","Ii Keskus","Ii","Pohjois-Pohjanmaa",1100,1040,1160,-2.3,-3.9,-0.7
"91430","Leppiniemi","Muhos","Pohjois-Pohjanmaa",1120,1030,1200,-2.3,-3.5,-1.1
"91980","Lumijoki","Lumijoki","Pohjois-Pohjanmaa",1140,1030,1230,-2.3,-3.7,-1
"93840","Patoniemi","Kuusamo","Pohjois-Pohjanmaa",1180,1030,1340,-2.9,-4.5,-1.2
"90850","Martinniemi","Oulu","Pohjois-Pohjanmaa",1120,1020,1200,-1.2,-2.5,0.2
"95110","Kuivaniemi kk","Ii","Pohjois-Pohjanmaa",1120,1020,1230,-3.9,-5.1,-2.8
"84540","Vähäkangas","Ylivieska","Pohjois-Pohjanmaa",1190,1010,1340,-4.1,-5.6,-2.4
"92120","Ollinsaari-Mestauskallio","Raahe","Pohjois-Pohjanmaa",1050,1000,1100,-2.6,-3.9,-1.3
"86900","Pyhäkumpu","Pyhäjärvi","Pohjois-Pohjanmaa",1100,990,1190,0.9,-0.3,2.3
"91510","Rova","Muhos","Pohjois-Pohjanmaa",1090,990,1200,-2.3,-3.7,-1
"85800","Haapajärvi Keskus","Haapajärvi","Pohjois-Pohjanmaa",1030,980,1070,-0.9,-2.2,0.4
"84880","Raudaskylä","Ylivieska","Pohjois-Pohjanmaa",1140,970,1280,-4.4,-5.9,-2.7
"91800","Tyrnävä","Tyrnävä","Pohjois-Pohjanmaa",1030,970,1080,-4.1,-5.6,-2.6
"93730","Poussu","Kuusamo","Pohjois-Pohjanmaa",1070,970,1170,-3,-4.4,-1.6
"95100","Kuivaniemi Keskus","Ii","Pohjois-Pohjanmaa",1070,970,1170,-4.3,-5.5,-3
"91950","Temmes","Tyrnävä","Pohjois-Pohjanmaa",1060,960,1160,-2.7,-4.1,-1.3
"92180","Lapaluoto","Raahe","Pohjois-Pohjanmaa",1040,960,1120,-2.7,-3.8,-1.5
"91110","Ii Asemanseutu","Ii","Pohjois-Pohjanmaa",1060,950,1150,-2.5,-3.8,-1.1
"85410","Sievi Keskus","Sievi","Pohjois-Pohjanmaa",1010,940,1080,-2.1,-3.7,-0.3
"86810","Pellikkaperä","Pyhäjärvi","Pohjois-Pohjanmaa",1060,940,1180,1.1,-0.6,2.8
"93920","Määttälänvaara","Kuusamo","Pohjois-Pohjanmaa",1030,940,1130,-3.2,-4.5,-1.8
"85180","Rahja","Kalajoki","Pohjois-Pohjanmaa",1050,930,1160,-1.9,-3.4,-0.5
"85630","Sarjanahde","Nivala","Pohjois-Pohjanmaa",1010,930,1090,-1.9,-3.1,-0.7
"86680","Vatjusjärvi","Haapavesi","Pohjois-Pohjanmaa",1050,930,1160,0.5,-1.1,1.9
"91210","Jakkukylä","Oulu","Pohjois-Pohjanmaa",1000,930,1070,-3,-4.2,-1.9
"93940","Vuotunki","Kuusamo","Pohjois-Pohjanmaa",1020,930,1110,-3.3,-4.7,-1.9
"95130","Hyryoja","Ii","Pohjois-Pohjanmaa",1040,930,1140,-4.5,-5.8,-3.2
"84650","Kantokylä","Ylivieska","Pohjois-Pohjanmaa",1070,920,1200,-4.8,-6.4,-3.2
"85140","Tynkä","Kalajoki","Pohjois-Pohjanmaa",1030,920,1140,-2,-3.4,-0.6
"84460","Tuomiperä","Ylivieska","Pohjois-Pohjanmaa",1060,910,1190,-4.9,-6.5,-3.3
"86800","Pyhäsalmi","Pyhäjärvi","Pohjois-Pohjanmaa",970,910,1030,1.2,-0.5,3
"92160","Saloinen","Raahe","Pohjois-Pohjanmaa",990,910,1070,-3,-4.2,-1.9
"85340","Jyrinki","Sievi","Pohjois-Pohjanmaa",980,900,1060,-2.1,-3.2,-0.9
"85160","Rautio","Kalajoki","Pohjois-Pohjanmaa",1000,890,1110,-2.2,-3.6,-0.8
"86220","Merijärvi Keskus","Merijärvi","Pohjois-Pohjanmaa",980,890,1060,0.3,-0.9,1.6
"92150","Kummatti-Junnilanmäki","Raahe","Pohjois-Pohjanmaa",940,890,1000,-2.6,-4,-1.1
"93850","Käylä-Patoniemi","Kuusamo","Pohjois-Pohjanmaa",1060,890,1210,-3.7,-5.3,-1.9
"85120","Metsä","Kalajoki","Pohjois-Pohjanmaa",1000,880,1100,-2.2,-3.6,-0.8
"85150","Typpö","Kalajoki","Pohjois-Pohjanmaa",1000,880,1100,-2.2,-3.6,-0.8
"86100","Pyhäjoki Keskus","Pyhäjoki","Pohjois-Pohjanmaa",950,880,1020,0,-1.9,1.7
"86110","Parhalahti","Pyhäjoki","Pohjois-Pohjanmaa",990,880,1100,0.2,-1.3,1.7
"86210","Petäjäskoski","Oulainen","Pohjois-Pohjanmaa",960,880,1040,0.2,-1,1.5
"86550","Mieluskylä","Haapavesi","Pohjois-Pohjanmaa",960,880,1040,0.2,-1,1.5
"86650","Kytökylä-Joutenniva","Haapavesi","Pohjois-Pohjanmaa",1000,880,1110,0.2,-1.3,1.6
"91200","Yli-Ii Keskus","Oulu","Pohjois-Pohjanmaa",960,880,1020,-3.3,-4.5,-2.2
"85640","Maliskylä","Nivala","Pohjois-Pohjanmaa",950,870,1020,-2.3,-3.4,-1.1
"86360","Ilveskorpi","Raahe","Pohjois-Pohjanmaa",990,870,1100,0.6,-0.6,1.9
"86440","Lampinsaari","Raahe","Pohjois-Pohjanmaa",980,870,1090,0.5,-1.1,2
"93680","Vasaraperä","Kuusamo","Pohjois-Pohjanmaa",1000,870,1120,-3.8,-5.3,-2.3
"85430","Koivisto","Sievi","Pohjois-Pohjanmaa",950,860,1060,-2.4,-3.7,-1
"85310","Sievi Asemanseutu","Sievi","Pohjois-Pohjanmaa",920,850,1000,-2.5,-3.6,-1.2
"85320","Markkula","Sievi","Pohjois-Pohjanmaa",920,850,990,-2.5,-3.6,-1.2
"85540","Mönkö","Nivala","Pohjois-Pohjanmaa",930,850,1010,-2.6,-4.1,-1.2
"85820","Oksava","Haapajärvi","Pohjois-Pohjanmaa",940,850,1040,-1.9,-3.2,-0.6
"86160","Pirttikoski","Pyhäjoki","Pohjois-Pohjanmaa",960,850,1060,0.1,-1.4,1.5
"86170","Yppäri","Pyhäjoki","Pohjois-Pohjanmaa",960,850,1060,0.1,-1.4,1.5
"86240","Pyhänkoski","Merijärvi","Pohjois-Pohjanmaa",920,850,1000,0,-1.3,1.2
"86350","Kilpua","Oulainen","Pohjois-Pohjanmaa",960,850,1070,0.5,-0.8,1.8
"95160","Oijärvi-Lamminperä","Ii","Pohjois-Pohjanmaa",950,850,1050,-5.2,-6.6,-3.7
"68150","Hillilä","Kalajoki","Pohjois-Pohjanmaa",940,840,1030,-3.6,-5.1,-2.1
"86510","Matkaniva","Oulainen","Pohjois-Pohjanmaa",910,840,990,-0.1,-1.4,1.1
"92210","Arkkukari","Raahe","Pohjois-Pohjanmaa",910,840,990,-3.4,-4.8,-2.1
"93100","Pudasjärvi Keskus","Pudasjärvi","Pohjois-Pohjanmaa",880,840,930,-3.8,-5.4,-2.1
"93760","Kemilä-Murtovaara-Teeriranta","Kuusamo","Pohjois-Pohjanmaa",920,840,1010,-3.9,-5.4,-2.4
"85660","Ruuskankylä","Nivala","Pohjois-Pohjanmaa",910,830,980,-2.5,-3.7,-1.3
"85900","Reisjärvi Keskus","Reisjärvi","Pohjois-Pohjanmaa",900,830,970,-1.5,-3.2,0.1
"86690","Karsikas","Haapavesi","Pohjois-Pohjanmaa",950,830,1060,-0.1,-1.5,1.3
"91560","Kylmälänkylä","Muhos","Pohjois-Pohjanmaa",940,830,1040,-3.4,-4.8,-1.9
"86530","Annonen","Oulainen","Pohjois-Pohjanmaa",900,820,970,-0.1,-1.5,1.1
"93195","Kokkokylä","Pudasjärvi","Pohjois-Pohjanmaa",930,820,1020,-3.7,-5.2,-2
"93540","Tyrövaara","Taivalkoski","Pohjois-Pohjanmaa",910,820,990,-4,-5.5,-2.6
"93630","Kuoliovaara","Kuusamo","Pohjois-Pohjanmaa",960,820,1080,-4,-5.6,-2.5
"85620","Sarja","Nivala","Pohjois-Pohjanmaa",880,810,950,-2.7,-3.9,-1.5
"86230","Ylipää","Merijärvi","Pohjois-Pohjanmaa",880,810,950,-0.3,-1.6,0.9
"93999","Kuusamo","Kuusamo","Pohjois-Pohjanmaa",900,810,980,-4.1,-5.5,-2.6
"85450","Joenkylä","Sievi","Pohjois-Pohjanmaa",890,800,1000,-2.7,-4.1,-1.3
"85580","Karvoskylä","Nivala","Pohjois-Pohjanmaa",890,800,960,-2.8,-4.4,-1.5
"85710","Parkkila","Haapajärvi","Pohjois-Pohjanmaa",870,800,930,-2.8,-4,-1.6
"85730","Tulppo","Haapajärvi","Pohjois-Pohjanmaa",860,800,930,-2.8,-4,-1.6
"86460","Alpua","Raahe","Pohjois-Pohjanmaa",900,800,1000,0.1,-1.5,1.6
"91140","Olhava","Ii","Pohjois-Pohjanmaa",910,800,1020,-3.5,-5,-2
"91300","Ylikiiminki Keskus","Oulu","Pohjois-Pohjanmaa",880,800,950,-3.3,-5.1,-1.3
"91600","Utajärvi Keskus","Utajärvi","Pohjois-Pohjanmaa",860,800,920,-2.8,-4.4,-1.2
"93390","Puhoskylä","Pudasjärvi","Pohjois-Pohjanmaa",890,800,970,-4.1,-5.6,-2.7
"93990","Kärpänkylä","Kuusamo","Pohjois-Pohjanmaa",890,800,970,-4.1,-5.6,-2.7
"68100","Himanka Keskus","Kalajoki","Pohjois-Pohjanmaa",880,790,970,-3.9,-5.9,-2
"85200","Alavieska Keskus","Alavieska","Pohjois-Pohjanmaa",850,790,920,-2.2,-4,-0.6
"86870","Vesikoski","Pyhäjärvi","Pohjois-Pohjanmaa",890,790,1000,0.2,-1.5,1.8
"91240","Tannila","Oulu","Pohjois-Pohjanmaa",860,790,930,-4,-5.2,-2.8
"91260","Pahkakoski-Räinä","Oulu","Pohjois-Pohjanmaa",860,790,930,-3.9,-5.2,-2.8
"91660","Ahmas","Utajärvi","Pohjois-Pohjanmaa",880,790,980,-3.4,-4.7,-1.9
"93350","Jaurakkajärvi","Pudasjärvi","Pohjois-Pohjanmaa",870,790,960,-4.2,-5.7,-2.8
"93400","Taivalkoski Keskus","Taivalkoski","Pohjois-Pohjanmaa",840,790,890,-3,-4.8,-1.4
"93590","Vanhala","Taivalkoski","Pohjois-Pohjanmaa",880,790,970,-4.1,-5.7,-2.7
"86470","Lumimetsä","Raahe","Pohjois-Pohjanmaa",880,780,980,0,-1.6,1.5
"92240","Lasikangas","Raahe","Pohjois-Pohjanmaa",860,780,930,-3.8,-5.2,-2.4
"85210","Kähtävä","Alavieska","Pohjois-Pohjanmaa",870,770,960,-2.6,-4.1,-1.2
"92230","Mattilanperä","Raahe","Pohjois-Pohjanmaa",840,770,910,-3.9,-5.3,-2.5
"93140","Kipinä","Pudasjärvi","Pohjois-Pohjanmaa",890,770,980,-3.9,-5.5,-2.3
"93270","Sotkajärvi","Pudasjärvi","Pohjois-Pohjanmaa",870,770,970,-3.9,-5.5,-2.3
"85840","Kuona","Haapajärvi","Pohjois-Pohjanmaa",860,760,960,-2.4,-3.7,-1
"86980","Väliaho","Pyhäjärvi","Pohjois-Pohjanmaa",840,760,910,-0.5,-2,0.7
"91150","Yli-Olhava","Ii","Pohjois-Pohjanmaa",870,760,980,-3.7,-5.3,-2.1
"92220","Piehinki","Raahe","Pohjois-Pohjanmaa",830,760,900,-3.9,-5.3,-2.6
"92320","Siikajoki Keskus","Siikajoki","Pohjois-Pohjanmaa",840,760,900,-3.9,-5.3,-2.6
"85230","Talus","Alavieska","Pohjois-Pohjanmaa",850,750,940,-2.7,-4.2,-1.3
"85470","Kiiskilampi","Sievi","Pohjois-Pohjanmaa",850,750,950,-3,-4.5,-1.6
"86400","Vihanti Keskus","Raahe","Pohjois-Pohjanmaa",810,750,870,-0.4,-2.2,1.5
"86850","Hiidenniemi","Pyhäjärvi","Pohjois-Pohjanmaa",840,750,950,-0.1,-1.8,1.5
"91310","Arkala","Oulu","Pohjois-Pohjanmaa",850,750,940,-3.9,-5.3,-2.5
"93187","Ala-Siurua","Pudasjärvi","Pohjois-Pohjanmaa",860,750,960,-4.1,-5.6,-2.5
"93780","Teeriranta","Kuusamo","Pohjois-Pohjanmaa",840,750,920,-4.5,-6.1,-2.9
"85980","Köyhänperä","Reisjärvi","Pohjois-Pohjanmaa",840,740,940,-2.7,-4.1,-1.3
"92350","Revonlahti","Siikajoki","Pohjois-Pohjanmaa",810,740,880,-4.1,-5.5,-2.7
"93170","Yli-Kollaja","Pudasjärvi","Pohjois-Pohjanmaa",850,740,950,-4.2,-5.8,-2.5
"93420","Jurmu","Taivalkoski","Pohjois-Pohjanmaa",840,740,930,-3.9,-5.7,-2.3
"86480","Karhukangas","Haapavesi","Pohjois-Pohjanmaa",830,730,920,-0.4,-1.9,1.2
"86710","Kärsämäki Keskus","Kärsämäki","Pohjois-Pohjanmaa",790,730,840,-0.3,-2,1.2
"86790","Venetpalo","Kärsämäki","Pohjois-Pohjanmaa",840,730,930,-0.4,-1.9,1.1
"92400","Ruukki Keskus","Siikajoki","Pohjois-Pohjanmaa",790,730,850,-4.1,-5.9,-2.3
"92930","Pyhäntä","Pyhäntä","Pohjois-Pohjanmaa",820,730,890,-4.2,-6.1,-2.2
"93160","Hetejärvi","Pudasjärvi","Pohjois-Pohjanmaa",840,730,940,-4.2,-5.9,-2.5
"93225","Pärjänsuo","Pudasjärvi","Pohjois-Pohjanmaa",840,730,940,-4.1,-5.8,-2.4
"93240","Rytinki","Pudasjärvi","Pohjois-Pohjanmaa",830,730,930,-4.1,-5.8,-2.4
"93180","Ikosenniemi","Pudasjärvi","Pohjois-Pohjanmaa",830,720,930,-4.3,-6,-2.6
"93277","Iinattijärvi","Pudasjärvi","Pohjois-Pohjanmaa",830,720,930,-4.2,-5.8,-2.5
"92260","Kopsa","Raahe","Pohjois-Pohjanmaa",780,710,850,-4.4,-5.8,-2.9
"92330","Karinkanta","Siikajoki","Pohjois-Pohjanmaa",780,710,850,-4.3,-5.8,-2.9
"92530","Mankila","Siikalatva","Pohjois-Pohjanmaa",810,710,900,-4.3,-6.2,-2.6
"93190","Yli-Siurua-Ikosenniemi","Pudasjärvi","Pohjois-Pohjanmaa",820,710,930,-4.4,-6,-2.7
"93290","Pintamo","Pudasjärvi","Pohjois-Pohjanmaa",820,710,920,-4.2,-5.9,-2.5
"93470","Inget","Taivalkoski","Pohjois-Pohjanmaa",810,710,900,-4.1,-5.8,-2.4
"85940","Räisälänmäki","Reisjärvi","Pohjois-Pohjanmaa",800,700,890,-2.9,-4.3,-1.6
"92700","Kestilä","Siikalatva","Pohjois-Pohjanmaa",770,700,840,-4.5,-5.9,-2.9
"93220","Livo","Pudasjärvi","Pohjois-Pohjanmaa",800,690,900,-4.3,-6,-2.6
"91620","Sanginkylä","Utajärvi","Pohjois-Pohjanmaa",780,680,880,-4.1,-5.5,-2.6
"92500","Rantsila Keskus","Siikalatva","Pohjois-Pohjanmaa",780,680,870,-4.5,-6.7,-2.4
"93250","Sarajärvi","Pudasjärvi","Pohjois-Pohjanmaa",790,680,890,-4.4,-6.1,-2.6
"85930","Kangaskylä-Tolpankangas","Reisjärvi","Pohjois-Pohjanmaa",770,670,860,-3.1,-4.6,-1.8
"91640","Särkijärvi","Utajärvi","Pohjois-Pohjanmaa",780,670,880,-4.1,-5.6,-2.6
"93440","Loukusa","Taivalkoski","Pohjois-Pohjanmaa",770,670,860,-4.3,-6.1,-2.5
"92520","Sipola","Siikalatva","Pohjois-Pohjanmaa",760,660,840,-4.7,-6.6,-3
"92620","Piippola Keskus","Siikalatva","Pohjois-Pohjanmaa",750,660,830,-4.3,-5.8,-2.8
"92640","Leskelä","Siikalatva","Pohjois-Pohjanmaa",750,660,830,-4.3,-5.9,-2.8
"92650","Laakkola","Siikalatva","Pohjois-Pohjanmaa",750,660,830,-4.3,-5.8,-2.7
"92610","Vorna","Siikalatva","Pohjois-Pohjanmaa",740,650,820,-4.4,-6,-2.8
"92910","Tavastkenkä","Pyhäntä","Pohjois-Pohjanmaa",740,650,830,-4.8,-6.5,-3.1
"91630","Juorkuna","Utajärvi","Pohjois-Pohjanmaa",750,640,850,-4.3,-5.9,-2.8
"92440","Saarikoski","Siikajoki","Pohjois-Pohjanmaa",720,640,800,-4.5,-6.2,-2.9
"92450","Luohua","Siikajoki","Pohjois-Pohjanmaa",720,640,790,-4.6,-6.3,-2.9
"92600","Pulkkila Keskus","Siikalatva","Pohjois-Pohjanmaa",700,640,750,-4.5,-6.3,-2.7
"91670","Rokua","Utajärvi","Pohjois-Pohjanmaa",720,620,820,-4.5,-6.1,-2.9
"92470","Tuomioja","Siikajoki","Pohjois-Pohjanmaa",700,620,780,-4.7,-6.4,-3
"92920","Ahokylä","Pyhäntä","Pohjois-Pohjanmaa",700,610,800,-5.1,-6.8,-3.4
"93280","Syöte","Pudasjärvi","Pohjois-Pohjanmaa",700,610,770,-4.8,-6.5,-2.9
"85560","Ainastalo","Nivala","Pohjois-Pohjanmaa",640,590,700,-4.2,-5.8,-2.4
"92430","Paavola-Huumola","Siikajoki","Pohjois-Pohjanmaa",600,540,650,-5.3,-6.9,-3.6
"73310","Tahkovuori","Kuopio","Pohjois-Savo",3280,2880,3740,1.2,-0.8,3.4
"70100","Kuopio Keskus","Kuopio","Pohjois-Savo",2760,2670,2850,2.5,1.5,3.5
"70110","Etu-Niirala","Kuopio","Pohjois-Savo",2670,2590,2740,3.1,2.3,4
"70840","Jynkänmäki","Kuopio","Pohjois-Savo",2690,2590,2800,1.3,0.1,2.4
"70300","Linnanpelto","Kuopio","Pohjois-Savo",2410,2290,2520,1.1,-0.1,2.2
"70600","Niirala-Huuhanmäki","Kuopio","Pohjois-Savo",2310,2230,2380,1.3,0.3,2.3
"70820","Litmanen","Kuopio","Pohjois-Savo",2110,2050,2160,1.1,0.2,1.9
"70900","Toivala","Siilinjärvi","Pohjois-Savo",2030,1930,2120,-0.4,-1.7,0.9
"70800","Pitkälahti","Kuopio","Pohjois-Savo",2000,1920,2080,-0.7,-1.8,0.3
"70150","Neulamäki","Kuopio","Pohjois-Savo",1890,1830,1940,0.7,-0.1,1.6
"70260","Julkula","Kuopio","Pohjois-Savo",1890,1830,1960,-0.7,-1.7,0.3
"70620","Haapaniemi","Kuopio","Pohjois-Savo",1880,1800,1950,-0.3,-1.3,0.7
"70200","Puijonlaakso","Kuopio","Pohjois-Savo",1790,1740,1840,0.1,-0.8,1
"70700","Särkiniemi","Kuopio","Pohjois-Savo",1800,1730,1860,-0.6,-1.6,0.5
